Jahr,RaumSort,RaumLang,RechtsformSort,RechtsformLang,asBetriebsgrSort,BetriebsgrLang,Arbeitsstaetten,AnzBesch,AnzBeschW,AnzBeschM,AnzVZAano,AnzVZAWano,AnzVZAMano
2011,20,Kreis 2,5,Genossenschaften,0,Alle Betriebsgrössen,35,916,495,421,613,312,302
2011,20,Kreis 2,5,Genossenschaften,1,Mikrounternehmen,24,150,82,68,94,52,43
2011,20,Kreis 2,5,Genossenschaften,2,Kleine Unternehmen,9,363,206,157,255,132,123
2011,20,Kreis 2,5,Genossenschaften,3,Mittlere Unternehmen,2,403,207,196,,,
2011,20,Kreis 2,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,68,789,262,527,736,233,505
2011,20,Kreis 2,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,51,164,49,115,145,41,105
2011,20,Kreis 2,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,13,311,95,216,295,85,210
2011,20,Kreis 2,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,4,314,118,196,296,107,190
2011,20,Kreis 2,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,177,2555,1421,1134,1588,868,720
2011,20,Kreis 2,7,"Vereine, Stiftungen",1,Mikrounternehmen,139,730,419,311,396,211,185
2011,20,Kreis 2,7,"Vereine, Stiftungen",2,Kleine Unternehmen,32,1150,578,572,730,380,350
2011,20,Kreis 2,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,6,675,424,251,462,277,185
2011,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,104,6572,4203,2369,3425,1851,1574
2011,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,57,337,220,117,237,138,99
2011,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,31,1801,1132,669,683,336,347
2011,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,13,1728,1021,707,1282,695,587
2011,20,Kreis 2,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,3,2706,1830,876,1223,682,541
2011,21,Wollishofen,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1050,7578,3396,4182,5865,2271,3594
2011,21,Wollishofen,0,Alle Rechtsformen,1,Mikrounternehmen,956,2388,1170,1218,1634,686,949
2011,21,Wollishofen,0,Alle Rechtsformen,2,Kleine Unternehmen,76,2011,1030,981,1540,701,839
2011,21,Wollishofen,0,Alle Rechtsformen,3,Mittlere Unternehmen,16,2172,781,1391,1774,527,1247
2011,21,Wollishofen,0,Alle Rechtsformen,4,Grosse Unternehmen,2,1007,415,592,917,357,559
2011,21,Wollishofen,1,Einzelfirmen,0,Alle Betriebsgrössen,587,952,475,477,636,265,371
2011,21,Wollishofen,1,Einzelfirmen,1,Mikrounternehmen,584,866,437,429,565,239,326
2011,21,Wollishofen,1,Einzelfirmen,2,Kleine Unternehmen,3,86,38,48,,,
2011,21,Wollishofen,2,Personengesellschaften,0,Alle Betriebsgrössen,32,110,56,54,80,35,45
2011,21,Wollishofen,2,Personengesellschaften,1,Mikrounternehmen,31,94,41,53,,,
2011,21,Wollishofen,2,Personengesellschaften,2,Kleine Unternehmen,1,16,15,1,,,
2011,21,Wollishofen,3,Aktiengesellschaften,0,Alle Betriebsgrössen,212,3661,1118,2543,3154,818,2337
2011,21,Wollishofen,3,Aktiengesellschaften,1,Mikrounternehmen,162,686,304,382,529,202,327
2011,21,Wollishofen,3,Aktiengesellschaften,2,Kleine Unternehmen,38,973,423,550,,,
2011,21,Wollishofen,3,Aktiengesellschaften,3,Mittlere Unternehmen,11,1406,262,1144,1285,211,1075
2011,21,Wollishofen,3,Aktiengesellschaften,4,Grosse Unternehmen,1,596,129,467,,,
2011,21,Wollishofen,4,GmbH,0,Alle Betriebsgrössen,122,537,248,289,391,154,237
2011,21,Wollishofen,4,GmbH,1,Mikrounternehmen,113,345,151,194,249,93,156
2011,21,Wollishofen,4,GmbH,2,Kleine Unternehmen,9,192,97,95,,,
2011,21,Wollishofen,5,Genossenschaften,0,Alle Betriebsgrössen,18,619,328,291,409,210,199
2011,21,Wollishofen,5,Genossenschaften,1,Mikrounternehmen,13,88,43,45,50,26,24
2011,21,Wollishofen,5,Genossenschaften,2,Kleine Unternehmen,3,128,78,50,,,
2011,21,Wollishofen,5,Genossenschaften,3,Mittlere Unternehmen,2,403,207,196,,,
2011,21,Wollishofen,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,1,3,0,3,2,0,2
2011,21,Wollishofen,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,1,3,0,3,,,
2011,21,Wollishofen,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,44,710,471,239,434,278,155
2011,21,Wollishofen,7,"Vereine, Stiftungen",1,Mikrounternehmen,32,207,127,80,97,53,44
2011,21,Wollishofen,7,"Vereine, Stiftungen",2,Kleine Unternehmen,10,323,182,141,,,
2011,21,Wollishofen,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,2,180,162,18,,,
2011,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,34,986,700,286,759,511,248
2011,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,20,99,67,32,73,48,26
2011,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,12,293,197,96,,,
2011,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,1,183,150,33,,,
2011,21,Wollishofen,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,411,286,125,,,
2011,23,Leimbach,0,Alle Rechtsformen,0,Alle Betriebsgrössen,177,640,340,300,460,217,246
2011,23,Leimbach,0,Alle Rechtsformen,1,Mikrounternehmen,169,406,207,199,267,116,154
2011,23,Leimbach,0,Alle Rechtsformen,2,Kleine Unternehmen,7,166,82,84,137,62,75
2011,23,Leimbach,0,Alle Rechtsformen,3,Mittlere Unternehmen,1,68,51,17,56,39,17
2011,23,Leimbach,1,Einzelfirmen,0,Alle Betriebsgrössen,119,189,95,94,114,45,70
2011,23,Leimbach,1,Einzelfirmen,1,Mikrounternehmen,119,189,95,94,114,45,70
2011,23,Leimbach,2,Personengesellschaften,0,Alle Betriebsgrössen,2,2,1,1,1,0,1
2011,23,Leimbach,2,Personengesellschaften,1,Mikrounternehmen,2,2,1,1,,,
2011,23,Leimbach,3,Aktiengesellschaften,0,Alle Betriebsgrössen,13,83,28,55,68,20,50
2011,23,Leimbach,3,Aktiengesellschaften,1,Mikrounternehmen,12,57,24,33,44,16,29
2011,23,Leimbach,3,Aktiengesellschaften,2,Kleine Unternehmen,1,26,4,22,,,
2011,23,Leimbach,4,GmbH,0,Alle Betriebsgrössen,18,106,31,75,81,19,62
2011,23,Leimbach,4,GmbH,1,Mikrounternehmen,17,64,21,43,44,12,32
2011,23,Leimbach,4,GmbH,2,Kleine Unternehmen,1,42,10,32,,,
2011,23,Leimbach,5,Genossenschaften,0,Alle Betriebsgrössen,4,53,36,17,39,25,14
2011,23,Leimbach,5,Genossenschaften,1,Mikrounternehmen,3,21,14,7,,,
2011,23,Leimbach,5,Genossenschaften,2,Kleine Unternehmen,1,32,22,10,,,
2011,23,Leimbach,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,8,50,28,22,30,15,15
2011,23,Leimbach,7,"Vereine, Stiftungen",1,Mikrounternehmen,7,35,19,16,19,9,11
2011,23,Leimbach,7,"Vereine, Stiftungen",2,Kleine Unternehmen,1,15,9,6,,,
2011,23,Leimbach,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,13,157,121,36,127,93,34
2011,23,Leimbach,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,9,38,33,5,29,24,5
2011,23,Leimbach,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,3,51,37,14,,,
2011,23,Leimbach,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,1,68,51,17,,,
2011,24,Enge,0,Alle Rechtsformen,0,Alle Betriebsgrössen,2463,34077,15482,18595,26297,10298,16002
2011,24,Enge,0,Alle Rechtsformen,1,Mikrounternehmen,2124,6452,3301,3151,4633,2098,2537
2011,24,Enge,0,Alle Rechtsformen,2,Kleine Unternehmen,239,7792,3573,4219,5446,2113,3333
2011,24,Enge,0,Alle Rechtsformen,3,Mittlere Unternehmen,86,9894,4164,5730,8480,3225,5256
2011,24,Enge,0,Alle Rechtsformen,4,Grosse Unternehmen,14,9939,4444,5495,7738,2862,4876
2011,24,Enge,1,Einzelfirmen,0,Alle Betriebsgrössen,870,1869,1080,789,1232,642,590
2011,24,Enge,1,Einzelfirmen,1,Mikrounternehmen,862,1608,960,648,1087,574,513
2011,24,Enge,1,Einzelfirmen,2,Kleine Unternehmen,8,261,120,141,,,
2011,24,Enge,2,Personengesellschaften,0,Alle Betriebsgrössen,85,641,391,250,501,279,222
2011,24,Enge,2,Personengesellschaften,1,Mikrounternehmen,78,299,199,100,212,129,83
2011,24,Enge,2,Personengesellschaften,2,Kleine Unternehmen,5,98,62,36,,,
2011,24,Enge,2,Personengesellschaften,3,Mittlere Unternehmen,2,244,130,114,,,
2011,24,Enge,3,Aktiengesellschaften,0,Alle Betriebsgrössen,982,20952,8529,12423,18030,6677,11353
2011,24,Enge,3,Aktiengesellschaften,1,Mikrounternehmen,748,2867,1275,1592,2179,867,1312
2011,24,Enge,3,Aktiengesellschaften,2,Kleine Unternehmen,159,4314,1757,2557,3637,1344,2292
2011,24,Enge,3,Aktiengesellschaften,3,Mittlere Unternehmen,64,7130,2727,4403,6297,2175,4123
2011,24,Enge,3,Aktiengesellschaften,4,Grosse Unternehmen,11,6641,2770,3871,,,
2011,24,Enge,4,GmbH,0,Alle Betriebsgrössen,264,2361,785,1576,1973,568,1405
2011,24,Enge,4,GmbH,1,Mikrounternehmen,250,788,400,388,570,256,315
2011,24,Enge,4,GmbH,2,Kleine Unternehmen,12,336,148,188,237,92,145
2011,24,Enge,4,GmbH,3,Mittlere Unternehmen,1,234,107,127,,,
2011,24,Enge,4,GmbH,4,Grosse Unternehmen,1,1003,130,873,,,
2011,24,Enge,5,Genossenschaften,0,Alle Betriebsgrössen,13,244,131,113,164,77,88
2011,24,Enge,5,Genossenschaften,1,Mikrounternehmen,8,41,25,16,,,
2011,24,Enge,5,Genossenschaften,2,Kleine Unternehmen,5,203,106,97,136,61,76
2011,24,Enge,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,67,786,262,524,734,233,502
2011,24,Enge,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,50,161,49,112,,,
2011,24,Enge,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,13,311,95,216,295,85,210
2011,24,Enge,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,4,314,118,196,296,107,190
2011,24,Enge,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,125,1795,922,873,1125,575,550
2011,24,Enge,7,"Vereine, Stiftungen",1,Mikrounternehmen,100,488,273,215,280,149,131
2011,24,Enge,7,"Vereine, Stiftungen",2,Kleine Unternehmen,21,812,387,425,503,253,250
2011,24,Enge,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,4,495,262,233,,,
2011,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,57,5429,3382,2047,2538,1247,1292
2011,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,28,200,120,80,134,66,69
2011,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,16,1457,898,559,417,166,251
2011,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,11,1477,820,657,1122,572,550
2011,24,Enge,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,2,2295,1544,751,,,
2011,30,Kreis 3,0,Alle Rechtsformen,0,Alle Betriebsgrössen,3716,41539,18494,23045,32146,12425,19724
2011,30,Kreis 3,0,Alle Rechtsformen,1,Mikrounternehmen,3265,8686,4263,4423,6055,2583,3473
2011,30,Kreis 3,0,Alle Rechtsformen,2,Kleine Unternehmen,347,9139,4291,4848,7099,2927,4172
2011,30,Kreis 3,0,Alle Rechtsformen,3,Mittlere Unternehmen,88,11379,4604,6775,9441,3321,6122
2011,30,Kreis 3,0,Alle Rechtsformen,4,Grosse Unternehmen,16,12335,5336,6999,9551,3594,5957
2011,30,Kreis 3,1,Einzelfirmen,0,Alle Betriebsgrössen,1861,3032,1495,1537,2064,879,1184
2011,30,Kreis 3,1,Einzelfirmen,1,Mikrounternehmen,1849,2775,1365,1410,1838,772,1066
2011,30,Kreis 3,1,Einzelfirmen,2,Kleine Unternehmen,12,257,130,127,226,107,118
2011,30,Kreis 3,2,Personengesellschaften,0,Alle Betriebsgrössen,123,782,483,299,450,257,194
2011,30,Kreis 3,2,Personengesellschaften,1,Mikrounternehmen,118,371,222,149,250,135,115
2011,30,Kreis 3,2,Personengesellschaften,2,Kleine Unternehmen,4,96,71,25,60,41,19
2011,30,Kreis 3,2,Personengesellschaften,3,Mittlere Unternehmen,1,315,190,125,,,
2011,30,Kreis 3,3,Aktiengesellschaften,0,Alle Betriebsgrössen,909,26295,9788,16507,21050,6612,14440
2011,30,Kreis 3,3,Aktiengesellschaften,1,Mikrounternehmen,617,2872,1290,1582,2173,839,1334
2011,30,Kreis 3,3,Aktiengesellschaften,2,Kleine Unternehmen,213,5526,2304,3222,4443,1620,2823
2011,30,Kreis 3,3,Aktiengesellschaften,3,Mittlere Unternehmen,64,8054,2780,5274,6942,2093,4850
2011,30,Kreis 3,3,Aktiengesellschaften,4,Grosse Unternehmen,15,9843,3414,6429,7492,2060,5433
2011,30,Kreis 3,4,GmbH,0,Alle Betriebsgrössen,525,3031,1284,1747,2172,771,1401
2011,30,Kreis 3,4,GmbH,1,Mikrounternehmen,491,1707,770,937,1170,455,715
2011,30,Kreis 3,4,GmbH,2,Kleine Unternehmen,31,772,396,376,483,209,274
2011,30,Kreis 3,4,GmbH,3,Mittlere Unternehmen,3,552,118,434,519,107,412
2011,30,Kreis 3,5,Genossenschaften,0,Alle Betriebsgrössen,44,1090,583,507,811,399,411
2011,30,Kreis 3,5,Genossenschaften,1,Mikrounternehmen,25,167,110,57,106,68,38
2011,30,Kreis 3,5,Genossenschaften,2,Kleine Unternehmen,14,435,224,211,353,162,191
2011,30,Kreis 3,5,Genossenschaften,3,Mittlere Unternehmen,5,488,249,239,352,169,182
2011,30,Kreis 3,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,12,198,79,119,180,65,116
2011,30,Kreis 3,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,7,25,17,8,20,13,8
2011,30,Kreis 3,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,4,111,47,64,100,38,62
2011,30,Kreis 3,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,1,62,15,47,,,
2011,30,Kreis 3,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,140,2163,1424,739,1403,876,529
2011,30,Kreis 3,7,"Vereine, Stiftungen",1,Mikrounternehmen,102,497,313,184,291,175,116
2011,30,Kreis 3,7,"Vereine, Stiftungen",2,Kleine Unternehmen,32,1056,654,402,689,398,292
2011,30,Kreis 3,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,6,610,457,153,423,303,121
2011,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,102,4948,3358,1590,4016,2566,1449
2011,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,56,272,176,96,207,126,81
2011,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,37,886,465,421,745,352,393
2011,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,8,1298,795,503,1005,554,451
2011,30,Kreis 3,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,2492,1922,570,,,
2011,31,Alt-Wiedikon,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1668,25737,10281,15456,20428,6962,13465
2011,31,Alt-Wiedikon,0,Alle Rechtsformen,1,Mikrounternehmen,1387,4023,1928,2095,2895,1212,1684
2011,31,Alt-Wiedikon,0,Alle Rechtsformen,2,Kleine Unternehmen,210,5352,2359,2993,4267,1662,2603
2011,31,Alt-Wiedikon,0,Alle Rechtsformen,3,Mittlere Unternehmen,57,7380,2767,4613,6389,2134,4255
2011,31,Alt-Wiedikon,0,Alle Rechtsformen,4,Grosse Unternehmen,14,8982,3227,5755,6877,1954,4923
2011,31,Alt-Wiedikon,1,Einzelfirmen,0,Alle Betriebsgrössen,675,1084,521,563,749,309,441
2011,31,Alt-Wiedikon,1,Einzelfirmen,1,Mikrounternehmen,671,1001,481,520,678,277,402
2011,31,Alt-Wiedikon,1,Einzelfirmen,2,Kleine Unternehmen,4,83,40,43,71,32,39
2011,31,Alt-Wiedikon,2,Personengesellschaften,0,Alle Betriebsgrössen,50,201,131,70,136,81,55
2011,31,Alt-Wiedikon,2,Personengesellschaften,1,Mikrounternehmen,48,143,81,62,107,55,51
2011,31,Alt-Wiedikon,2,Personengesellschaften,2,Kleine Unternehmen,2,58,50,8,,,
2011,31,Alt-Wiedikon,3,Aktiengesellschaften,0,Alle Betriebsgrössen,566,20512,7514,12998,16696,5201,11494
2011,31,Alt-Wiedikon,3,Aktiengesellschaften,1,Mikrounternehmen,359,1681,751,930,1293,500,793
2011,31,Alt-Wiedikon,3,Aktiengesellschaften,2,Kleine Unternehmen,145,3740,1535,2205,3078,1124,1953
2011,31,Alt-Wiedikon,3,Aktiengesellschaften,3,Mittlere Unternehmen,48,6109,2001,4108,5448,1623,3825
2011,31,Alt-Wiedikon,3,Aktiengesellschaften,4,Grosse Unternehmen,14,8982,3227,5755,,,
2011,31,Alt-Wiedikon,4,GmbH,0,Alle Betriebsgrössen,253,1502,704,798,1091,454,637
2011,31,Alt-Wiedikon,4,GmbH,1,Mikrounternehmen,232,841,383,458,581,234,348
2011,31,Alt-Wiedikon,4,GmbH,2,Kleine Unternehmen,20,431,228,203,291,135,155
2011,31,Alt-Wiedikon,4,GmbH,3,Mittlere Unternehmen,1,230,93,137,,,
2011,31,Alt-Wiedikon,5,Genossenschaften,0,Alle Betriebsgrössen,23,483,271,212,396,207,188
2011,31,Alt-Wiedikon,5,Genossenschaften,1,Mikrounternehmen,13,95,67,28,68,47,21
2011,31,Alt-Wiedikon,5,Genossenschaften,2,Kleine Unternehmen,8,194,93,101,170,73,96
2011,31,Alt-Wiedikon,5,Genossenschaften,3,Mittlere Unternehmen,2,194,111,83,,,
2011,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,9,193,77,116,176,63,113
2011,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,4,20,15,5,,,
2011,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,4,111,47,64,100,38,62
2011,31,Alt-Wiedikon,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,1,62,15,47,,,
2011,31,Alt-Wiedikon,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,64,901,509,392,588,306,282
2011,31,Alt-Wiedikon,7,"Vereine, Stiftungen",1,Mikrounternehmen,46,208,129,79,123,70,53
2011,31,Alt-Wiedikon,7,"Vereine, Stiftungen",2,Kleine Unternehmen,15,457,240,217,286,134,152
2011,31,Alt-Wiedikon,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,3,236,140,96,,,
2011,31,Alt-Wiedikon,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,28,861,554,307,596,341,255
2011,31,Alt-Wiedikon,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,14,34,21,13,29,18,11
2011,31,Alt-Wiedikon,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,12,278,126,152,242,100,142
2011,31,Alt-Wiedikon,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,2,549,407,142,,,
2011,33,Friesenberg,0,Alle Rechtsformen,0,Alle Betriebsgrössen,358,4510,3113,1397,3523,2311,1209
2011,33,Friesenberg,0,Alle Rechtsformen,1,Mikrounternehmen,332,726,402,324,476,227,248
2011,33,Friesenberg,0,Alle Rechtsformen,2,Kleine Unternehmen,19,488,278,210,352,179,172
2011,33,Friesenberg,0,Alle Rechtsformen,3,Mittlere Unternehmen,6,804,511,293,636,371,265
2011,33,Friesenberg,0,Alle Rechtsformen,4,Grosse Unternehmen,1,2492,1922,570,2059,1534,524
2011,33,Friesenberg,1,Einzelfirmen,0,Alle Betriebsgrössen,235,351,187,164,217,98,119
2011,33,Friesenberg,1,Einzelfirmen,1,Mikrounternehmen,235,351,187,164,217,98,119
2011,33,Friesenberg,2,Personengesellschaften,0,Alle Betriebsgrössen,8,17,12,5,10,5,5
2011,33,Friesenberg,2,Personengesellschaften,1,Mikrounternehmen,8,17,12,5,10,5,5
2011,33,Friesenberg,3,Aktiengesellschaften,0,Alle Betriebsgrössen,30,362,196,166,218,95,123
2011,33,Friesenberg,3,Aktiengesellschaften,1,Mikrounternehmen,23,91,50,41,63,27,36
2011,33,Friesenberg,3,Aktiengesellschaften,2,Kleine Unternehmen,6,170,83,87,103,40,63
2011,33,Friesenberg,3,Aktiengesellschaften,3,Mittlere Unternehmen,1,101,63,38,,,
2011,33,Friesenberg,4,GmbH,0,Alle Betriebsgrössen,30,73,27,46,53,15,38
2011,33,Friesenberg,4,GmbH,1,Mikrounternehmen,30,73,27,46,53,15,38
2011,33,Friesenberg,5,Genossenschaften,0,Alle Betriebsgrössen,3,116,53,63,74,24,50
2011,33,Friesenberg,5,Genossenschaften,1,Mikrounternehmen,2,20,12,8,,,
2011,33,Friesenberg,5,Genossenschaften,3,Mittlere Unternehmen,1,96,41,55,,,
2011,33,Friesenberg,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,23,316,247,69,205,156,47
2011,33,Friesenberg,7,"Vereine, Stiftungen",1,Mikrounternehmen,18,96,64,32,59,37,21
2011,33,Friesenberg,7,"Vereine, Stiftungen",2,Kleine Unternehmen,4,106,75,31,70,48,21
2011,33,Friesenberg,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,1,114,108,6,,,
2011,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,29,3275,2391,884,2746,1918,827
2011,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,16,78,50,28,64,38,26
2011,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,9,212,120,92,179,91,88
2011,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,3,493,299,194,,,
2011,33,Friesenberg,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,2492,1922,570,,,
2011,34,Sihlfeld,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1690,11292,5100,6192,8196,3148,5049
2011,34,Sihlfeld,0,Alle Rechtsformen,1,Mikrounternehmen,1546,3937,1933,2004,2684,1142,1542
2011,34,Sihlfeld,0,Alle Rechtsformen,2,Kleine Unternehmen,118,3299,1654,1645,2481,1085,1397
2011,34,Sihlfeld,0,Alle Rechtsformen,3,Mittlere Unternehmen,25,3195,1326,1869,2416,815,1601
2011,34,Sihlfeld,0,Alle Rechtsformen,4,Grosse Unternehmen,1,861,187,674,615,106,509
2011,34,Sihlfeld,1,Einzelfirmen,0,Alle Betriebsgrössen,951,1597,787,810,1097,473,626
2011,34,Sihlfeld,1,Einzelfirmen,1,Mikrounternehmen,943,1423,697,726,942,397,546
2011,34,Sihlfeld,1,Einzelfirmen,2,Kleine Unternehmen,8,174,90,84,155,76,80
2011,34,Sihlfeld,2,Personengesellschaften,0,Alle Betriebsgrössen,65,564,340,224,305,171,135
2011,34,Sihlfeld,2,Personengesellschaften,1,Mikrounternehmen,62,211,129,82,134,75,59
2011,34,Sihlfeld,2,Personengesellschaften,2,Kleine Unternehmen,2,38,21,17,,,
2011,34,Sihlfeld,2,Personengesellschaften,3,Mittlere Unternehmen,1,315,190,125,,,
2011,34,Sihlfeld,3,Aktiengesellschaften,0,Alle Betriebsgrössen,313,5421,2078,3343,4136,1314,2821
2011,34,Sihlfeld,3,Aktiengesellschaften,1,Mikrounternehmen,235,1100,489,611,817,311,506
2011,34,Sihlfeld,3,Aktiengesellschaften,2,Kleine Unternehmen,62,1616,686,930,1262,456,806
2011,34,Sihlfeld,3,Aktiengesellschaften,3,Mittlere Unternehmen,15,1844,716,1128,,,
2011,34,Sihlfeld,3,Aktiengesellschaften,4,Grosse Unternehmen,1,861,187,674,,,
2011,34,Sihlfeld,4,GmbH,0,Alle Betriebsgrössen,242,1456,553,903,1027,302,725
2011,34,Sihlfeld,4,GmbH,1,Mikrounternehmen,229,793,360,433,535,206,329
2011,34,Sihlfeld,4,GmbH,2,Kleine Unternehmen,11,341,168,173,192,74,118
2011,34,Sihlfeld,4,GmbH,3,Mittlere Unternehmen,2,322,25,297,,,
2011,34,Sihlfeld,5,Genossenschaften,0,Alle Betriebsgrössen,18,491,259,232,341,167,174
2011,34,Sihlfeld,5,Genossenschaften,1,Mikrounternehmen,10,52,31,21,,,
2011,34,Sihlfeld,5,Genossenschaften,2,Kleine Unternehmen,6,241,131,110,183,88,95
2011,34,Sihlfeld,5,Genossenschaften,3,Mittlere Unternehmen,2,198,97,101,,,
2011,34,Sihlfeld,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,3,5,2,3,4,1,3
2011,34,Sihlfeld,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,3,5,2,3,,,
2011,34,Sihlfeld,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,53,946,668,278,611,413,198
2011,34,Sihlfeld,7,"Vereine, Stiftungen",1,Mikrounternehmen,38,193,120,73,109,68,41
2011,34,Sihlfeld,7,"Vereine, Stiftungen",2,Kleine Unternehmen,13,493,339,154,334,215,119
2011,34,Sihlfeld,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,2,260,209,51,,,
2011,34,Sihlfeld,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,45,812,413,399,675,307,367
2011,34,Sihlfeld,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,26,160,105,55,115,70,44
2011,34,Sihlfeld,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,16,396,219,177,324,161,163
2011,34,Sihlfeld,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,3,256,89,167,,,
2011,40,Kreis 4,0,Alle Rechtsformen,0,Alle Betriebsgrössen,3892,36061,15217,20844,27489,10031,17459
2011,40,Kreis 4,0,Alle Rechtsformen,1,Mikrounternehmen,3451,9390,4675,4715,6487,2854,3633
2011,40,Kreis 4,0,Alle Rechtsformen,2,Kleine Unternehmen,356,9698,4555,5143,7097,2995,4103
2011,40,Kreis 4,0,Alle Rechtsformen,3,Mittlere Unternehmen,73,10689,3982,6707,8130,2485,5644
2011,40,Kreis 4,0,Alle Rechtsformen,4,Grosse Unternehmen,12,6284,2005,4279,5775,1697,4079
2011,40,Kreis 4,1,Einzelfirmen,0,Alle Betriebsgrössen,1903,2938,1536,1402,1990,939,1051
